uri,idf
spotify:track:7A2pbURQYdNhiPDtupx80I,3.0
spotify:track:7A3ETuOrieyx9KSF0sn0Zf,2.3979400086720375
spotify:track:7A4JGwI9MyzDk1Ifx8uFq1,3.0
spotify:track:7A55QoGK0vf8lGNtaWZm45,3.0
spotify:track:7A5CReD6yWe0rrkJym34QI,2.6989700043360187
spotify:track:7A5hSULESGbVMIG0F09TQD,3.0
spotify:track:7A87pKKEV7YWCSut5HdJHR,3.0
spotify:track:7A8OfzqXBHYGk61FZTHoeo,3.0
spotify:track:7A8oXvjcFnGCmzbswJ0MKu,2.6989700043360187
spotify:track:7A9EtFVHjNDsYzQNCD1CJv,3.0
spotify:track:7A9iZoVz93x6qKqN15AFne,3.0
spotify:track:7AEAGTc8cReDqcbPoY9gwo,2.3979400086720375
spotify:track:7AELLxxqxpgncqKjrnhoBr,3.0
spotify:track:7AEPYcUqdNd2rVpIyQF3KG,3.0
spotify:track:7AEYH4Lyjan39yV8PHvAVm,3.0
spotify:track:7AFa69GOcsES8V8VdUtj5m,3.0
spotify:track:7AG5p4eo3NfekkkUW7wL66,3.0
spotify:track:7AHw9SfOITU9Q7sj3V5vxV,2.221848749616356
spotify:track:7AI5v0wFQeliV1ocAsiObb,3.0
spotify:track:7AISfO3poeXEWsuiqhX9MN,3.0
spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH,2.6989700043360187
spotify:track:7AMnWNkwYPxaVDgkwmEEKj,3.0
spotify:track:7ANGDTK3FvcxW2cXElMDoQ,3.0
spotify:track:7ANUnRGZJNP4FBKQsacKk6,3.0
spotify:track:7AQim7LbvFVZJE3O8TYgf2,1.9586073148417749
spotify:track:7AQjiRtIpr33P8UT98iveh,2.3010299956639813
spotify:track:7ASxH8Ln4Yy2gB5VVlauP8,3.0
spotify:track:7AUOZzM5P8UDuA0zga0PP8,3.0
spotify:track:7AUcy03qnHyz19v6JR0zl5,3.0
spotify:track:7AVF7kutqdQyamkw6q4d7x,3.0
spotify:track:7AVStC1F1T427ecPjvMKXX,2.5228787452803374
spotify:track:7AXZllSUsO9I0eaV27xsLa,3.0
spotify:track:7AYWfI4XyXEpknmgN6xOPn,3.0
spotify:track:7AYr5rYQFXJzLSJK9vx6om,3.0
spotify:track:7AcaQOmJXUwQ6ztNAmDPD1,3.0
spotify:track:7AclP0W2jy6yrbvBiC4prQ,2.0457574905606752
spotify:track:7AeKTAxAvKoh1eRu0b004t,3.0
spotify:track:7AeYomUuCNb965CWyfLTjK,2.6989700043360187
spotify:track:7Afjy65bIVBMpFwCLTiuEe,3.0
spotify:track:7AgMX97ljLm9BzszyyXEYZ,3.0
spotify:track:7AhtkLLvItxuBY7Brg8KRY,3.0
spotify:track:7AimsuunapxdipFEtPDZOO,2.5228787452803374
spotify:track:7AkR3bGMFx9moHohFtmvHS,3.0
spotify:track:7Al57JVDx4Cgj0KMDxJNKF,3.0
spotify:track:7Al725sCwFefIREnLDIF2Q,3.0
spotify:track:7AlJEkyD5jh9EGSnPHwXjE,3.0
spotify:track:7AnC8DbN7lVmztyV20NBfv,2.6989700043360187
spotify:track:7AnG4Uwt9IZE1LI98DAuJq,3.0
spotify:track:7AoO5ImPYOvljbg7Q6TnSe,3.0
spotify:track:7AoX3Wcx179EbBWLqbcEkH,3.0
spotify:track:7AozRQqguQF5E3B4yD0eZ4,3.0
spotify:track:7ApiM6Uz81EyYsqwyDdHXj,2.5228787452803374
spotify:track:7AqISujIaWcY3h5zrOqt5v,2.6989700043360187
spotify:track:7Aqu18pKKdYTvtkC5RXCOR,3.0
spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,2.3979400086720375
spotify:track:7ArrPiY7Xhl8J1bW2Ui0qy,2.6989700043360187
spotify:track:7AsK7qGtvUM8q2OahLF8Y4,3.0
spotify:track:7Asg82VZIPN0sNnNA9IwnW,3.0
spotify:track:7AtlMCIauSQZqiXSlbBPW6,2.5228787452803374
spotify:track:7AuM5Mu5LXtD2LR23njjBW,3.0
spotify:track:7Av7d9F2AshwBYpQhZacKT,3.0
spotify:track:7AvXrOVEVRcfXxme2wo6Im,2.6989700043360187
spotify:track:7Ava1AEpHLt1I2K9veZLx5,3.0
spotify:track:7AxDJDNu80Gpv7PYV6lvls,3.0
spotify:track:7AxuxTWtq6kVj1Jnnk0n8N,3.0
spotify:track:7AzF1C8pvbeWnZT5FwD6dj,3.0
spotify:track:7AzFID6u1b3zIWbd9pb8Dk,2.6989700043360187
spotify:track:7AzTE6axIOzJGDsiXZrikY,2.6989700043360187
spotify:track:7AzunAhx3JfoHxYS5N6KVx,3.0
spotify:track:7B1JRIHzGn07neFNuI4XGP,3.0
spotify:track:7B1QliUMZv7gSTUGAfMRRD,2.0457574905606752
spotify:track:7B1h0Com19ccdjU8ukJdD4,3.0
spotify:track:7B1qzMdyg0NnqNmRCLqbRs,3.0
spotify:track:7B1tqdwwy16MatQlTHsYCU,3.0
spotify:track:7B2NIL5DS3RYoeMdcNdDKN,3.0
spotify:track:7B3chUwV6zZFOpgbVJ3SgS,3.0
spotify:track:7B42oNMnuyZ0BvDCF45YtC,2.6989700043360187
spotify:track:7B5vU8kpMKtKPUYUL2uPZl,3.0
spotify:track:7B6m8tHAYZsOKOKMU5SR2n,2.5228787452803374
spotify:track:7B8f9nq6I0cNqStOPpoYvN,3.0
spotify:track:7BAAhI1TT3dDBS3WKrJhyZ,3.0
spotify:track:7BAwb55I4HK1UUjaGbrZ6R,3.0
spotify:track:7BBabm9KfG4w7huuwmEMAs,3.0
spotify:track:7BC0mX45eSWGubU13m6dH8,3.0
spotify:track:7BCgPuJDZgPwOv1E4p6Cvq,3.0
spotify:track:7BEI30TTNhwnkCyNUDmFrr,3.0
spotify:track:7BG2zYLzvSdwN7KSg3go5u,2.6989700043360187
spotify:track:7BGGUCshnt2ocrHHOcHydc,2.6989700043360187
spotify:track:7BGKxIHAlgIGRa1jDTGI5R,2.6989700043360187
spotify:track:7BGilQ0KLnoEt00t4ShtSK,2.5228787452803374
spotify:track:7BHNaG7YZHjGbAAqIHQzNf,2.6989700043360187
spotify:track:7BHPGtpuuWWsvE7cCaMuEU,2.0969100130080562
spotify:track:7BHPfjnhrmPLcnAL3mx6cT,2.6989700043360187
spotify:track:7BKGQfjuFhD6skm4rRQunv,3.0
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,1.3665315444204134
spotify:track:7BKUWh5sdtdS17crohRe4L,2.6989700043360187
spotify:track:7BLBIXwIOXPSpTOh1YnKSA,2.6989700043360187
spotify:track:7BLkcbdCjbxtSnpED7tSdO,3.0
spotify:track:7BMKUZ2LFwRJxIuTe7e9xY,2.6989700043360187
spotify:track:7BMO7O7ImjV8HNTH74Tshv,2.5228787452803374
spotify:track:7BO7ZbaEmgCSSp3znPMxN4,3.0
spotify:track:7BR3N1IbXTjEJffLd8aics,3.0
spotify:track:7BRwh1bemr9rFMDeTbcy5S,3.0
spotify:track:7BSMSvK0WxrDeI98bswYa8,2.5228787452803374
spotify:track:7BSRHI1ljDy2ECWYKmuHDZ,3.0
spotify:track:7BTmtN6bP35E54vVASTqao,3.0
spotify:track:7BVV2AXYVoUaNGcty9QCh8,3.0
spotify:track:7BVwi9cIzSc6tpyxsp47vJ,2.0969100130080562
spotify:track:7BWiKSRmJ3ZlLU85FSmrPs,3.0
spotify:track:7BXNZha0Ptl5PkBwZLghdY,3.0
spotify:track:7BY005dacJkbO6EPiOh2wb,2.154901959985743
spotify:track:7BYWfqRdc5eMdMJxZkUJWk,3.0
spotify:track:7BaDRi8gmRnOducT6KaOfc,3.0
spotify:track:7Bb8WGoaufy29Vg8OYABDU,3.0
spotify:track:7Bc1XwzgT15vicB7hZegeU,3.0
spotify:track:7BcObFd2tar68xGUssXXvr,3.0
spotify:track:7BcUaElEzhmBeeIRTN4xdW,3.0
spotify:track:7Bdn5grknqFpUEJhFb9QHA,3.0
spotify:track:7BdtdBfrIufJOOCdA0CeJC,3.0
spotify:track:7Be9cNPULGS5gzWU9LJo7a,3.0
spotify:track:7BfXILo6nHX1vXbipmI0bH,3.0
spotify:track:7BgFkKXIxv96EALb7NrnhQ,3.0
spotify:track:7BgMndBcJApQBpaWPbZ1eu,3.0
spotify:track:7BgOKMNtDhspjPP684fib4,3.0
spotify:track:7BgUcOjSOlKJXASLgJ6bx1,3.0
spotify:track:7BguFmkesS7gTKyazKd0UV,2.6989700043360187
spotify:track:7BiAsId2JTF6saW28t6Ent,3.0
spotify:track:7BjEZBsds3n6tN9KTEZpK4,3.0
spotify:track:7BjHAdAqV8qeCgslEI460p,2.5228787452803374
spotify:track:7BjfiLRfAUtwyGjuj4vHxo,3.0
spotify:track:7BjrIfovz8y9dTtazrh1iY,2.3010299956639813
spotify:track:7Bk3p8UqcP4sItaWNWbvXL,3.0
spotify:track:7BkEHDQO5rpMd2Ns0YVZBA,3.0
spotify:track:7BmPrkW7mljWBWzPkUnERE,3.0
spotify:track:7Bn3LJw3w4ZRgQWo10cYMn,3.0
spotify:track:7Bo0xLcXWx3pdhqwthqGaz,3.0
spotify:track:7BpFno3ed3PDprO2ldjoZi,3.0
spotify:track:7BpL8wRGBQw7g6Yk0OQFfP,3.0
spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,2.3979400086720375
spotify:track:7BrDCCqiUPhRrdqA1ZNasS,3.0
spotify:track:7BrvQkvxl4owj4E6UKL5O3,3.0
spotify:track:7BtTPMVANfpWv4r1YVx6Xk,3.0
spotify:track:7BuVbxOynraSTEG3beWxu9,3.0
spotify:track:7BuYlgO89Io9Hl6wmttyws,3.0
spotify:track:7BuzJmV2h6eBbSDdRaDY7C,3.0
spotify:track:7BvCDrlYwJ5D9RUqvvs3BT,2.3010299956639813
spotify:track:7Bvap2GAW2DAyZ7EVUJpMO,3.0
spotify:track:7BwdJXfZdjW9togJPmV2M8,3.0
spotify:track:7BwwjDFcpn72BrxCCRqs7d,2.5228787452803374
spotify:track:7Bx8FPnXl1LdNpyFj8Nxfw,3.0
spotify:track:7BxVJb3B4E02Vd1Sf2UNkF,3.0
spotify:track:7C0rG4oWO7VeZcffyW1sK9,2.3979400086720375
spotify:track:7C1UfKbTHSjLOvufnfdWbl,3.0
spotify:track:7C1yoBa0S9T2bOaQyzV5ko,3.0
spotify:track:7C5LfSfUWN8apaBJQJZDs0,3.0
spotify:track:7C5lS8rMwf4ny3LwDZWjyX,2.6989700043360187
spotify:track:7C64YJ6V2SS9khaxfy1Ml5,3.0
spotify:track:7C6XhDGqUkhuplIPdwteLo,3.0
spotify:track:7C6hdDIz90Uf5YmdZnYbJJ,3.0
spotify:track:7C6t8SUsSRVnVkVlmTOutN,3.0
spotify:track:7C7yqFTM0ncyJ04GIKrxdV,2.6989700043360187
spotify:track:7C86DVl6REN8VPeGEMOf9q,2.221848749616356
spotify:track:7C8dI47opV6GryRxCkUA5n,3.0
spotify:track:7C9yxrBta1E89gjAUqbRdw,3.0
spotify:track:7CAHOnKTOgmevBK0ohndz4,3.0
spotify:track:7CBu8nPGRkrjakMUSYK6fi,3.0
spotify:track:7CBuqmz0X4F6hNuQXasAHA,2.6989700043360187
spotify:track:7CEV9VwA8XO9wwxTXgYKvY,2.5228787452803374
spotify:track:7CFbVzOp5rRQrQD4LBSnzs,3.0
spotify:track:7CI0VS6ETno5mgHi4PoCrY,2.6989700043360187
spotify:track:7CKDSG02IqannpR666p81i,3.0
spotify:track:7CKtuIxuvO66SlhlT3qVhP,3.0
spotify:track:7CLWX894gh7Ev4Bckaz4cJ,3.0
spotify:track:7CN5VsvQ3hWRkCRJzD1JGy,3.0
spotify:track:7CNd7rjfVt74TFlcOcnZgN,2.6989700043360187
spotify:track:7COIQP6ILp7HMnW6zjVM9d,3.0
spotify:track:7CPYzk4nmFyDkKhRUFgUlo,3.0
spotify:track:7CPzptmPbf4GnCau5ijfAn,3.0
spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,3.0
spotify:track:7CSkJrvKFzxQhhwA5Ly0rU,3.0
spotify:track:7CUTFYk5J63zth68MJ8Pil,3.0
spotify:track:7CWZT08RZ01flUOJusFs2X,3.0
spotify:track:7Ca88RFeeUu4Cn52sFxobX,2.6989700043360187
spotify:track:7CbKfxUwVifujuB2m8CsYc,3.0
spotify:track:7CdNl2bYb9XzEUURfK6Yrd,3.0
spotify:track:7CeN9GAyFHLOkOmvFyui26,3.0
spotify:track:7CfQZ7dksyzWrfKRVJ2qka,3.0
spotify:track:7CfwMm7x2HLQ1bllMosD9k,3.0
spotify:track:7Ch4nFrdMZJ1bOTTx70Fb1,3.0
spotify:track:7Cj2tT0m2SBeIO1PsGfk8A,2.6989700043360187
spotify:track:7CjKeiNOMxhNPzWRqS8okh,3.0
spotify:track:7CkgJQHUQaJn5UgnabqwUd,3.0
spotify:track:7Ckhk1XW5NV2k4jpqtQNlz,3.0
spotify:track:7Ckl0pu5OJD4p096yPQyr7,3.0
spotify:track:7CkuB7MC4zDYQcru8KMy54,3.0
spotify:track:7ClExw5l76p86x32R7TdJt,3.0
spotify:track:7ClZTubD4KudpEuBysLMUI,2.6989700043360187
spotify:track:7Clb8su2UxUJ4CQUtDW2UZ,3.0
spotify:track:7CmJQKB7nW4yCuA0hhc4nc,2.6989700043360187
spotify:track:7CmpcdLcegSsqn0h83iwm2,3.0
spotify:track:7Cn55ofgObbk9dHV4My4Dw,3.0
spotify:track:7Co6yOkvI0GvijiYcMuT84,3.0
spotify:track:7CotyU8EcChJlqOFnxPPmI,2.3979400086720375
spotify:track:7CpXx4aPvWrIhOieXWZM0j,2.3979400086720375
spotify:track:7CqiUsozozngAileJkKPvz,3.0
spotify:track:7Cr4m8A7BKoA8fNG5nPbz0,2.5228787452803374
spotify:track:7CsJVnsVzdNR3zIKAHTUKG,3.0
spotify:track:7CtooqNtwlrReYp3yllVfk,3.0
spotify:track:7CuCrpbArGK74quHlgdgum,3.0
spotify:track:7CzDRPMYiEuOZbDjJRCQXL,3.0
spotify:track:7CzEXcRHME6lwRXDFjA4bT,3.0
spotify:track:7D0RhFcb3CrfPuTJ0obrod,2.6989700043360187
spotify:track:7D1H4O3ibhc26uHgpVBZYl,3.0
spotify:track:7D2q9JnXzNk61lY9vDKnvt,3.0
spotify:track:7D5n2kpYH2WSqIyEO9MeXf,3.0
spotify:track:7D6mzhtIddpcUWbuqtYonE,3.0
spotify:track:7D7P4vIr8TCJxigJjj85Yr,3.0
spotify:track:7D7byMFEWbDbkgOGX4EugP,3.0
spotify:track:7D8MbQyYgjcihxE3sH9FnG,3.0
spotify:track:7D8X7XFY1KRV0T1PzD1dCx,3.0
spotify:track:7D9jzULFcvjK7dj1KZngkL,3.0
spotify:track:7DAYjlFVoX7jt8JYWl4ouC,3.0
spotify:track:7DCmHP3gX1PvlQNm0ia8Cf,3.0
spotify:track:7DD1ojeTUwnW65g5QuZw7X,2.6989700043360187
spotify:track:7DD7eSuYSC5xk2ArU62esN,2.5228787452803374
spotify:track:7DDVFC3pRnN01SSbuHHb2y,3.0
spotify:track:7DDVwZpfYLtpyRua3Zgi6E,2.5228787452803374
spotify:track:7DEm7NWiyITJUrtmU0pvDO,3.0
spotify:track:7DEpSeyiupvwY5tB8Yqbhh,3.0
spotify:track:7DEvUGm2YhvI19RiaSOaRV,3.0
spotify:track:7DFE2jF0qZUXIcFthEjrgJ,3.0
spotify:track:7DFawVSjI88xR9mjnWwURg,3.0
spotify:track:7DFnq8FYhHMCylykf6ZCxA,2.3010299956639813
spotify:track:7DG0w4DhCctrvlXIai22yg,2.5228787452803374
spotify:track:7DHPII0ej5GkekgXIzbtKT,3.0
spotify:track:7DIaCY5QbUHGIwVvjAKTnw,3.0
spotify:track:7DJBy7gCXi2NkcgoIvPLcG,3.0
spotify:track:7DJZX3cEV0eykZlpWTNmVK,3.0
spotify:track:7DKqhn3Aa0NT9N9GAcagda,3.0
spotify:track:7DLjbSc4ewgaXVBgcgXdvO,2.6989700043360187
spotify:track:7DM4BPaS7uofFul3ywMe46,2.3979400086720375
spotify:track:7DM5k4ql2H94jNn0kN0SaU,3.0
spotify:track:7DSUsf7q9WFoNQZNkoAFAE,2.6989700043360187
spotify:track:7DSuXgRK2aNMiocaBSF0o6,3.0
spotify:track:7DT8GwyRKluJhnl0BEOUA2,2.5228787452803374
spotify:track:7DTTn7aeCENliHGmsWkMFo,3.0
spotify:track:7DTlsMOQjGysXHpwwpHuPl,2.0969100130080562
spotify:track:7DVNEcKN7bE50N6xQ74mh2,2.6989700043360187
spotify:track:7DWPQJoCE5sc01TY9r7KMa,3.0
spotify:track:7DWxOrMQIz1CCOKByJxFLA,3.0
spotify:track:7DXf8oTlSH1pizoC3r7vVi,3.0
spotify:track:7DYswEnZFL6SKaNLTxBf5b,2.3979400086720375
spotify:track:7DZUNXDgsDhWwhnQFQGbpa,3.0
spotify:track:7DbK1YaUBuSsibPPYbBpWO,3.0
spotify:track:7DblTuSeK90G9BbkWsGSjK,3.0
spotify:track:7DdXf9x75iEVCHWfoRwRuR,2.6989700043360187
spotify:track:7Ddh0jbUW6q0O1Mt7IYEPX,2.221848749616356
spotify:track:7Dei2JEHU7SxXIRyX8bj4F,3.0
spotify:track:7DfEwPUxRYOgcMkCwJiR0t,2.5228787452803374
spotify:track:7DfFc7a6Rwfi3YQMRbDMau,1.7958800173440752
spotify:track:7DgcfQmHCGX0v0L8WKmV32,3.0
spotify:track:7DhYjNLksXZhbRQeheAums,3.0
spotify:track:7DhkXPRjujClxqa9ahd9G0,3.0
spotify:track:7Di7t9yGoxdZRLAt5a4pi0,2.3979400086720375
spotify:track:7DiEAH2tc7PUZtCmxcybp0,3.0
spotify:track:7DinoeOxAStfqDctByUEOk,3.0
spotify:track:7DkTneByAopqOjXFG6XlZK,3.0
spotify:track:7DkzLcSXS4KhSvbvIJja3M,2.221848749616356
spotify:track:7Dm3dV3WPNdTgxoNY7YFnc,2.0457574905606752
spotify:track:7Dmbp0DnxbFCS3IYwbvMXf,3.0
spotify:track:7DmiHaP1MxL9i1p0kHhXq2,2.6989700043360187
spotify:track:7DnWiUU1Zxgz6v3hMUDOAS,3.0
spotify:track:7Doe0toqxWF81z50RlVdHv,3.0
spotify:track:7DqCwFrRTSuLIrBCI3qNPn,3.0
spotify:track:7DqTaelFf846rl1CHmyfOW,2.5228787452803374
spotify:track:7DrlzgirjStabL4mZnn5Pe,3.0
spotify:track:7DsX5K72fewVGb47qj7Tbg,2.6989700043360187
spotify:track:7DtIdJ2oeqBIeX8muz8ybI,2.6989700043360187
spotify:track:7DtMzVyA0mKoxpnZ1VXof0,3.0
spotify:track:7DulKZHavNBDeGjNvutgTV,3.0
spotify:track:7Dx08NB4kG5k7xW3iRc5nM,3.0
spotify:track:7Dy4FIQKMS1sHSgSM435kK,3.0
spotify:track:7Dyq1bhhjknLKEGg4k5NLr,3.0
spotify:track:7DzGlyhndGfcLhbUKNjkU3,3.0
spotify:track:7DzeaRovylET6SbdmVe5In,2.5228787452803374
spotify:track:7E0Kjk3EaUlpxrMy2Umsn3,3.0
spotify:track:7E2o6JBXMi3tz5QejAUBs2,3.0
spotify:track:7E3rc13GL2I5wA6CIFXaxs,2.5228787452803374
spotify:track:7E58XiukfCdKmfBQZpr44Y,3.0
spotify:track:7E6GfNEX3RCq26vzS0PBly,3.0
spotify:track:7E7oV6U2vzkR6YfJyG1MkV,3.0
spotify:track:7E7pkUYf2Mvpziirglo2Z5,3.0
spotify:track:7E88ANfwQMR7lD7xoYuJI9,3.0
spotify:track:7EA45crvfF7jA8lR8fjmli,3.0
spotify:track:7EA9SlGReyET1cYHIeFbIH,3.0
spotify:track:7EAFj7eJcMF5koWSRJVZcL,2.154901959985743
spotify:track:7EE7jbv7Dv8ZkyWBlKhPXX,3.0
spotify:track:7EHmKkyAr6MZv5Y2FdZbXw,2.3979400086720375
spotify:track:7EI2GcJ0tEy9D5POtHuiET,3.0
spotify:track:7EIbjRAv9K5ccoH4XivnTk,2.5228787452803374
spotify:track:7EM4pJWgY5BxcU0Gjv6wDC,3.0
spotify:track:7EMis4a0uTQ0pwINwUBgVg,3.0
spotify:track:7EMrBNXD2XoHuhF69lsNQh,3.0
spotify:track:7EN771izZ3rv13u3Tzbh6n,3.0
spotify:track:7EOYLyD4pP4YJVgoVeKUQ1,2.0
spotify:track:7EOfisruDTW47j8hFEsNUW,3.0
spotify:track:7EOgYEXi2w5SOcNVCjCvzy,3.0
spotify:track:7EP2GKb4zfrSuEI3vwod74,3.0
spotify:track:7EPF6aLlH5YF1IhoNnw2bR,3.0
spotify:track:7EQMMROTuPxykvbehJJDg1,3.0
spotify:track:7EQUcAtXbbTwWLrZx256iF,3.0
spotify:track:7ERguEkLSEa0ebJyFlsPm0,3.0
spotify:track:7ESYtFhBKor4kNlKbKROsy,3.0
spotify:track:7ET8LMtOv8XyBPKzr2Pgrr,3.0
spotify:track:7EV70UYb2jxgbgyKmdxzqa,2.6989700043360187
spotify:track:7EXSbDVsIiPdN0VwVyDoZd,3.0
spotify:track:7EY4Lim0kVHB0yyJJvco8D,3.0
spotify:track:7EYv3adMrIC5mqurz7fHhD,3.0
spotify:track:7EZPH9Px3gXlxD5KJDwtwc,2.154901959985743
spotify:track:7EbMEfsCq8VJiKGyCSuPyu,2.6989700043360187
spotify:track:7EbPUFnL7ujRxxxElUWZvg,3.0
spotify:track:7EbVnljEpnmQT4JoeNY8cO,3.0
spotify:track:7EcAyJhz1OXmd0cr6UWVr8,3.0
spotify:track:7EdE1Ki7I2vhQGxs2DAgmD,3.0
spotify:track:7EewWiu3m8P7N1n2vdnKwH,3.0
spotify:track:7Eey97p1hpwYxS5ZREVuAT,3.0
spotify:track:7EfHRiE5aGU9sFnCjJlwVT,3.0
spotify:track:7Eg3ntoTB54e5ooLnKtt8L,3.0
spotify:track:7EhxLEtK7fQgJehoLcmMaS,3.0
spotify:track:7EiZI6JVHllARrX9PUvAdX,1.721246399047171
spotify:track:7EjRiBMib2EG0cdMEXavbC,3.0
spotify:track:7ElF5zxOwYP4qVSWVvse3W,2.221848749616356
spotify:track:7EmFrlxatnA6ZmOD0449iq,3.0
spotify:track:7EmGUiUaOSGDnUUQUDrOXC,2.5228787452803374
spotify:track:7EmgdJSDE0sOAffMgb8NRi,3.0
spotify:track:7Eo1JOdPvYYZqveKzXh8pN,3.0
spotify:track:7EoSDrwBPUBeBEORrpvgko,2.0
spotify:track:7EpoeKjtxThtWkkrpVj4fH,3.0
spotify:track:7EqpEBPOohgk7NnKvBGFWo,3.0
spotify:track:7ErXFRk72QUQQGv8W73Psy,3.0
spotify:track:7Es56qJotQpsWrhVl4BaGP,3.0
spotify:track:7Esd9ROfkgPgBtWN72U5P5,2.6989700043360187
spotify:track:7EsjkelQuoUlJXEw7SeVV4,2.6989700043360187
spotify:track:7EwG72wlpykThzDODEfrwy,3.0
spotify:track:7EwPR8nTPQpWl9qSXzkHpq,3.0
spotify:track:7Ewumzq8MHlC6OwNhBybGl,2.6989700043360187
spotify:track:7Exe0mVrJblSNEiRuBI96A,3.0
spotify:track:7Ez1zysU9bUzvgKP7hbZ9P,3.0
spotify:track:7Ezwtgfw7khBrpvaNPtMoT,1.8239087409443189
spotify:track:7F02x6EKYIQV3VcTaTm7oN,2.6989700043360187
spotify:track:7F11np8MCNSCYd6zcXQPAh,3.0
spotify:track:7F1LWA9sIlTorHUo4amGqk,3.0
spotify:track:7F25roCtYi55JouckaayPC,2.6989700043360187
spotify:track:7F2JyyMoe0Y4L6FdBneIRj,3.0
spotify:track:7F3VROOXA3kwdmHlNFgtCO,3.0
spotify:track:7F3d2RfC9ing8NL974vv2s,2.6989700043360187
spotify:track:7F4fT4JIVeZNdoV0EcDWxR,3.0
spotify:track:7F4noJjLGsZGmhnJ4xfzVv,3.0
spotify:track:7F4z8UNTZwQ9rCAu7puv15,3.0
spotify:track:7F55qrhh2p9qGwJJiyLJ0A,3.0
spotify:track:7F6DPyApoQ44nxcIUJeMqj,3.0
spotify:track:7F6oEeRgjOoesYz8qOov7p,2.6989700043360187
spotify:track:7F7L9O4m2FiIWV6m4Wyrqa,2.6989700043360187
spotify:track:7F8Ee5OCF276CR3veChEKL,3.0
spotify:track:7F8HihW3isdKTe2ttVRghq,3.0
spotify:track:7F9BHaa4XDbu20qCFZXMxE,3.0
spotify:track:7F9kAYmFwJwe2yfKF9h2a8,3.0
spotify:track:7F9vK8hNFMml4GtHsaXui6,2.154901959985743
spotify:track:7FA0qrw667jTZR3wNcITQE,3.0
spotify:track:7FAX7J7iQM3sedRe8TqUmy,3.0
spotify:track:7FAXe9lI8vzAJYgYv2xoSC,2.3979400086720375
spotify:track:7FC9Lng8iXU081lbigu8m8,3.0
spotify:track:7FCD7mNYY7a7Q8RMMK7Cg2,3.0
spotify:track:7FCfMXYTIiQ9b4hDYs4Iol,3.0
spotify:track:7FClJz0ciKxUX74LqDnLYh,3.0
spotify:track:7FDyoxixibPa7SJIjg7NIp,2.5228787452803374
spotify:track:7FE1cnGzNouxTwGhcdbxNl,3.0
spotify:track:7FEwZ6YpzrzB3tYr9jtfL7,2.6989700043360187
spotify:track:7FFqcNFMdRjWYE9PfN4Zu7,2.6989700043360187
spotify:track:7FGOwetM9bIpU8W6w3CFMu,3.0
spotify:track:7FGY1Bmg9lwEviwAmVSR1L,3.0
spotify:track:7FGZKu8VjGu1EImHbYgsS3,3.0
spotify:track:7FI81SY6jlqPtitLUrHxNu,3.0
spotify:track:7FIE2B5eV6WiV5iHXj8pEN,3.0
spotify:track:7FIPeBAYCgqpZDZFKDIOiw,3.0
spotify:track:7FIcV2kEiO2mvvMbxU5Jkn,2.6989700043360187
spotify:track:7FJP35tUJ2121EJsFpU1Gh,2.3010299956639813
spotify:track:7FKcbKrAi4uiXosKMNTjQI,2.6989700043360187
spotify:track:7FLNwQLYws9YI3fohbz4B7,3.0
spotify:track:7FLpaXPZHwXkhgH2gK1VWb,3.0
spotify:track:7FMJVwreitjOJ7CVKtximM,3.0
spotify:track:7FNGvLaI5tivoCAsxFVaMD,2.3979400086720375
spotify:track:7FO6QgfJRKtEwZiYO0dIO9,3.0
spotify:track:7FO7BolIZsl1o8DDSjeOph,3.0
spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,1.8860566476931633
spotify:track:7FP5y5nA6F7eIjc3cPGQiz,3.0
spotify:track:7FPOTINXrud2gCZVAsMTZc,3.0
spotify:track:7FQUxzEv0xepGBUduzWtpn,3.0
spotify:track:7FQvFYg88JndjHvd5tBxwI,3.0
spotify:track:7FRfYOql61DGDp9VPPe2qA,3.0
spotify:track:7FRwvAvYQTgRcpZh6RDNdm,3.0
spotify:track:7FSeAVRfnuU5Enwc6TG7lh,3.0
spotify:track:7FSzJQV6thyoQptFCUTV9c,3.0
spotify:track:7FWTVERty7rTlt05jIZlra,2.6989700043360187
spotify:track:7FWWMsKZyVZ70awxDXy47f,3.0
spotify:track:7FWuzwapuKHTEyDJIcQOw3,3.0
spotify:track:7FXkM6KPacxXWYgluy2ZCD,3.0
spotify:track:7FYkZkF9fog6WS818wJnhl,3.0
spotify:track:7FYldGutEZ5PH9DOI7psFc,2.3979400086720375
spotify:track:7FYzaGGMIYVkKaD1eyB51o,3.0
spotify:track:7Fa5UNizycSms5jP3SQD3F,2.3979400086720375
spotify:track:7FaJrYIgWae3PXn4HNDO7p,3.0
spotify:track:7FbrgGvv5ToVhdQpMsY3FU,3.0
spotify:track:7FbxYGA0oaiqR24fkMr3HZ,3.0
spotify:track:7FbxsBIXhk0qCCclNTo4Qm,3.0
spotify:track:7FcKvgJLesCoaBSkbTBUdT,3.0
spotify:track:7FfSlLkw04N9i8DvjlK2nR,3.0
spotify:track:7FfpP3YZ6fOWMdxkIAtud9,2.5228787452803374
spotify:track:7FkL6I64EZYGMbFmLMjaAI,3.0
